"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"penaltysecondary",0.0764437689969668,0.0764437689969668,0.0764437689969384,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.153003890762591,0.153003890762534,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762534,0.176443768996968,0.17644376899699,0.176443768996904,0.17644376899699,0.176443768996933,0.100000000000023,0.100000000000023,0.100000000000023,0.100000000000023,0.100000000000136,0.0235562310031696,0.0235562310031696,0.0235562310031696,0.0235562310028854,0.073556231003181,-0.0264437689968986,-0.0264437689968133,-0.0264437689963586,-0.0264437689964154,-0.0264437689973533,-0.0264437689972965,-0.0264437689973533,-0.0264437689964439,0.050000000000523,0.0499999999996135,0.0500000000006366,0.0499999999996135,0.050000000000523,5.6843418860808e-13,-4.54747350886464e-13,1.59161572810262e-12,-4.54747350886464e-13,1.36424205265939e-12,0.0999999999999091,0.0999999999999091,0.0999999999999091,0.0999999999999091,0.100000000000364,0.100000000000364,0.100000000000364,0.100000000000364,0.100000000000364,0.0999999999999091,0.0999999999999091,0.100000000000364,0.0999999999994543,0.130000000001928,0.12999999999829,0.0299999999988358,0.0299999999988358,0.0299999999988358,0.0299999999988358,0.0299999999988358,0.0300000000061118,0.0890000000072177,0.0889999999926658,0.0889999999999418,0.0889999999926658,0.110120000012103,0.110120000012103,0.110119999982999,0.110119999982999,0.110120000012103,0.110119999997551,0.0801200000132667,0.10140000001411,0.0790000000124564,0.0789999999688007,0.125,0.125000000029104,0.125000000025466,0.125,0.124999999970896,0.125000000029104,0.125,0.125,0.125,0.125,0.0659999999625143,0.0659999999115826,0.0659999999697902,0.0660000000279979,0.0659999999697902,0.0659999999697902
"penaltysecondary",0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.153003890762591,0.153003890762534,0.153003890762591,0.153003890762591,0.153003890762534,0.153003890762534,0.153003890762591,0.153003890762591,0.153003890762591,0.176443768996968,0.17644376899699,0.176443768996961,0.17644376899699,0.176443768996933,0.100000000000023,0.100000000000023,0.100000000000023,0.100000000000023,0.0235562310031696,0.0235562310031696,0.0235562310031696,0.0235562310032265,0.0235562310029422,-0.0264437689967849,-0.0264437689968702,-0.0264437689968702,-0.0264437689964154,-0.0264437689964154,-0.0264437689972965,-0.0264437689972965,-0.0264437689972965,0.050000000000523,0.050000000000523,0.0499999999996135,0.050000000000523,0.0499999999996135,0.050000000000523,5.6843418860808e-13,-2.27373675443232e-13,1.36424205265939e-12,-4.54747350886464e-13,1.36424205265939e-12,0.100000000000136,0.100000000000136,0.0999999999994543,0.0999999999994543,0.100000000000364,0.100000000000364,0.0999999999999091,0.0999999999999091,0.0999999999999091,0.0999999999999091,0.0999999999999091,0.0999999999994543,0.100000000000364,0.130000000002838,0.0299999999988358,0.0299999999988358,0.0299999999988358,0.0299999999988358,0.0299999999988358,0.0299999999988358,0.0300000000061118,0.0890000000072177,0.0889999999926658,0.0889999999999418,0.0889999999926658,0.110120000012103,0.110120000012103,0.110119999982999,0.110119999982999,0.110120000012103,0.0801199999950768,0.0801200000096287,0.101400000010472,0.0790000000088185,0.0789999999651627,0.124999999996362,0.125000000025466,0.125000000025466,0.125,0.12499999996362,0.125000000029104,0.125,0.125,0.125,0.125,0.0659999999625143,0.0659999999115826,0.0659999999697902,0.0660000000279979,0.0659999999697902,0.0659999999625143
"penaltysecondary",0.0764437689969668,0.0764437689969384,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.153003890762591,0.153003890762534,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762591,0.176443768996968,0.17644376899699,0.176443768996961,0.17644376899699,0.0999999999999659,0.100000000000023,0.100000000000023,0.100000000000023,0.100000000000023,0.0235562310031696,0.0235562310032265,0.0235562310031696,0.0235562310032265,0.0235562310029422,-0.0264437689968418,-0.0264437689968418,-0.0264437689968133,-0.0264437689964154,-0.0264437689964154,-0.0264437689973533,-0.0264437689973533,-0.0264437689973533,0.050000000000523,0.0500000000006366,0.0499999999996135,0.050000000000523,0.0499999999996135,0.050000000000523,4.54747350886464e-13,-4.54747350886464e-13,1.36424205265939e-12,-4.54747350886464e-13,1.36424205265939e-12,0.100000000000136,0.0999999999999091,0.0999999999999091,0.0999999999999091,0.0999999999999091,0.100000000000364,0.0999999999999091,0.100000000000364,0.0999999999999091,0.0999999999999091,0.100000000000364,0.0999999999994543,0.100000000000364,0.130000000002838,0.0299999999988358,0.0299999999988358,0.0299999999988358,0.0299999999988358,0.0299999999988358,0.0299999999988358,0.0300000000061118,0.0890000000072177,0.0889999999926658,0.0889999999999418,0.0889999999926658,0.110120000012103,0.110120000012103,0.110119999982999,0.110119999982999,0.110120000012103,0.0801199999950768,0.0801200000132667,0.10140000001411,0.0790000000124564,0.0789999999688007,0.125,0.125000000029104,0.125000000025466,0.125,0.12499999996362,0.125000000029104,0.125,0.125,0.125,0.125,0.0659999999625143,0.0659999999115826,0.0659999999770662,0.0660000000279979,0.0659999999697902,0.0554399999673478
"penaltysecondary",0.0764437689969668,0.0764437689969384,0.0764437689969384,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.153003890762591,0.153003890762534,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762591,0.176443768996968,0.17644376899699,0.176443768996961,0.17644376899699,0.0999999999999659,0.100000000000023,0.100000000000023,0.100000000000023,0.100000000000023,0.0235562310031696,0.0235562310031696,0.0235562310032265,0.0235562310031128,-0.0764437689971373,-0.0264437689968986,-0.026443768996927,-0.0264437689968702,-0.0264437689964154,-0.0264437689964439,-0.0264437689972965,-0.0264437689973533,0.0499999999996703,0.0500000000006366,0.050000000000523,0.0499999999997272,0.0500000000006366,0.0499999999996135,5.6843418860808e-13,6.82121026329696e-13,-4.54747350886464e-13,1.59161572810262e-12,-4.54747350886464e-13,1.36424205265939e-12,0.0999999999999091,0.0999999999999091,0.0999999999999091,0.100000000000364,0.100000000000364,0.0999999999999091,0.0999999999999091,0.100000000000364,0.0999999999999091,0.0999999999999091,0.100000000000364,0.0999999999994543,0.0999999999994543,0.0300000000024738,0.0299999999988358,0.0299999999988358,0.0299999999988358,0.0299999999988358,0.0299999999988358,0.0299999999988358,0.0300000000061118,0.0890000000072177,0.0889999999926658,0.0889999999999418,0.0889999999926658,0.110120000012103,0.110120000012103,0.110119999982999,0.110119999982999,0.110120000012103,0.0801199999987148,0.0801200000132667,0.10140000001411,0.0790000000124564,0.0789999999688007,0.125,0.125000000029104,0.125000000025466,0.125,0.12499999996362,0.125000000029104,0.124999999992724,0.125,0.125,0.0659999999988941,0.0659999999625143,0.0659999999115826,0.0659999999770662,0.0660000000207219,0.0659999999697902,0.0554399999818997
"penaltysecondary",0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.07644376899691,0.0764437689969668,0.153003890762591,0.153003890762534,0.153003890762591,0.153003890762591,0.153003890762534,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762591,0.176443768996968,0.176443768996933,0.176443768996961,0.100000000000023,0.0999999999999659,0.100000000000023,0.100000000000023,0.100000000000023,0.0235562310030559,0.0235562310031696,0.0235562310031696,0.0235562310031128,0.0235562310031128,-0.0764437689970805,-0.026443768996927,-0.0264437689968844,-0.0264437689968702,-0.0264437689964154,-0.0264437689964439,-0.0264437689973533,-0.0264437689973533,0.0499999999996135,0.050000000000523,0.0500000000006366,0.0499999999997272,0.0500000000006366,0.0499999999996135,5.6843418860808e-13,4.54747350886464e-13,-2.27373675443232e-13,1.36424205265939e-12,-2.27373675443232e-13,1.36424205265939e-12,0.0999999999999091,0.100000000000364,0.100000000000364,0.100000000000364,0.100000000000364,0.0999999999999091,0.0999999999999091,0.0999999999999091,0.0999999999999091,0.0999999999999091,0.100000000000364,0.0999999999994543,0.0999999999994543,0.0300000000024738,0.0299999999988358,0.0299999999988358,0.0299999999988358,0.0299999999988358,0.0299999999988358,0.0299999999988358,0.0300000000061118,0.0890000000072177,0.0889999999926658,0.0889999999999418,0.0889999999926658,0.110120000012103,0.110120000012103,0.110119999982999,0.110119999982999,0.0801200000132667,0.0801199999987148,0.0801200000132667,0.101400000010472,0.0790000000124564,0.0789999999688007,0.125,0.125000000029104,0.125000000025466,0.125,0.124999999970896,0.125000000029104,0.125,0.125,0.125,0.0659999999988941,0.0659999999625143,0.0659999999043066,0.0659999999625143,0.0660000000279979,0.0554399999673478,0.0554399999673478
"penaltysecondary",0.0764437689969384,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.07644376899691,0.153003890762591,0.153003890762534,0.153003890762591,0.153003890762591,0.153003890762534,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762591,0.176443768996968,0.17644376899699,0.176443768996961,0.100000000000023,0.0999999999999659,0.100000000000023,0.100000000000023,0.100000000000023,0.0235562310030559,0.0235562310031696,0.0235562310031696,0.0235562310032265,0.0235562310031696,-0.0764437689970237,-0.0264437689969554,-0.0264437689968418,-0.0264437689968986,-0.0264437689964439,-0.0264437689964439,-0.0264437689973533,0.0499999999996135,0.0499999999996135,0.050000000000523,0.050000000000523,0.0499999999997272,0.050000000000523,-4.54747350886464e-13,4.54747350886464e-13,4.54747350886464e-13,-4.54747350886464e-13,1.59161572810262e-12,-4.54747350886464e-13,1.59161572810262e-12,0.100000000000364,0.0999999999994543,0.100000000000364,0.100000000000364,0.100000000000364,0.0999999999999091,0.0999999999999091,0.0999999999999091,0.100000000000364,0.0999999999994543,0.100000000000364,0.100000000000364,0.0999999999994543,0.0300000000024738,0.0299999999988358,0.0299999999988358,0.0299999999988358,0.0299999999988358,0.0299999999988358,0.0299999999988358,0.0300000000061118,0.0890000000072177,0.0889999999926658,0.0889999999999418,0.0889999999926658,0.110120000012103,0.110120000012103,0.110119999982999,0.110119999982999,0.0801200000132667,0.0801199999987148,0.0801200000132667,0.10140000001411,0.0790000000088185,0.0789999999688007,0.125,0.125000000029104,0.125000000029104,0.125,0.124999999970896,0.125000000029104,0.125,0.125,0.0659999999988941,0.06600000000617,0.0659999999625143,0.0659999999115826,0.0659999999625143,0.0660000000207219,0.0554399999673478,0.0554399999673478
"penaltysecondary",0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.153003890762591,0.153003890762534,0.153003890762591,0.153003890762534,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762591,0.176443768996968,0.17644376899699,0.176443768996904,0.100000000000023,0.0999999999999659,0.100000000000023,0.100000000000023,0.0235562310030559,0.0235562310030559,0.0235562310031696,0.0235562310031696,0.0235562310032265,-0.0764437689967963,-0.0764437689970521,-0.0264437689967849,-0.0264437689968702,-0.0264437689968702,-0.0264437689964439,-0.0264437689964439,-0.0264437689972965,0.0499999999996135,0.0499999999997272,0.050000000000523,0.050000000000523,0.0499999999996135,0.050000000000523,-3.41060513164848e-13,6.82121026329696e-13,4.54747350886464e-13,-4.54747350886464e-13,1.59161572810262e-12,-4.54747350886464e-13,1.59161572810262e-12,0.0999999999994543,0.100000000000364,0.100000000000364,0.0999999999994543,0.100000000000364,0.0999999999999091,0.100000000000364,0.0999999999999091,0.0999999999999091,0.100000000000364,0.100000000000364,0.0999999999994543,0,0.0300000000024738,0.0299999999988358,0.0299999999988358,0.0299999999988358,0.0299999999988358,0.0299999999988358,0.0299999999988358,0.0300000000061118,0.0890000000072177,0.0889999999926658,0.0889999999999418,0.0889999999926658,0.110120000012103,0.110120000012103,0.110119999982999,0.0801199999841629,0.0801200000096287,0.0801199999987148,0.0801200000096287,0.10140000001411,0.0790000000124564,0.0789999999651627,0.124999999996362,0.125000000029104,0.125000000021828,0.125,0.12499999996362,0.125000000029104,0.125,0.125,0.0659999999988941,0.0659999999916181,0.0659999999697902,0.0659999999188585,0.0659999999697902,0.0660000000207219,0.0554399999673478,0.0554399999964517
"penaltysecondary",0.0764437689969384,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.153003890762591,0.153003890762477,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762534,0.153003890762591,0.176443768996968,0.17644376899699,0.0999999999999943,0.100000000000023,0.0999999999999659,0.100000000000023,0.100000000000023,0.0235562310030559,0.0235562310030559,0.0235562310032265,0.0235562310031128,0.0235562310031696,-0.0764437689967963,-0.0764437689971089,-0.0264437689968133,-0.0264437689968702,-0.0264437689968133,-0.0264437689964439,-0.026443768996387,-0.0264437689973533,0.0499999999996135,0.0499999999996135,0.0500000000006366,0.050000000000523,0.0499999999996135,0.0500000000006366,-2.27373675443232e-13,6.82121026329696e-13,4.54747350886464e-13,-2.27373675443232e-13,1.36424205265939e-12,-2.27373675443232e-13,1.36424205265939e-12,0.100000000000364,0.0999999999994543,0.0999999999999091,0.0999999999999091,0.100000000000364,0.0999999999999091,0.0999999999999091,0.0999999999999091,0.100000000000364,0.100000000000364,0.0999999999994543,0.0999999999994543,0,0.0300000000024738,0.0299999999988358,0.0299999999988358,0.0299999999988358,0.0299999999988358,0.0299999999988358,0.0299999999988358,0.0300000000061118,0.0890000000072177,0.0889999999926658,0.0889999999999418,0.0889999999926658,0.110120000012103,0.110120000012103,0.110119999982999,0.0801199999805249,0.0801200000132667,0.0801199999950768,0.0801200000132667,0.101400000010472,0.0790000000124564,0.0789999999688007,0.124999999996362,0.125000000029104,0.125000000029104,0.125,0.124999999970896,0.125000000029104,0.125,0.125,0.0659999999988941,0.0659999999988941,0.0659999999697902,0.0659999999043066,0.0659999999770662,0.0554400000401074,0.0554399999673478,0.0554399999818997
"penaltysecondary",0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.153003890762591,0.153003890762477,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762534,0.153003890762591,0.176443768996968,0.17644376899699,0.0999999999999943,0.100000000000023,0.0999999999999659,0.100000000000023,0.100000000000023,0.0235562310030559,0.0235562310030559,0.0235562310031696,0.0235562310031696,0.0235562310031696,-0.0764437689967963,-0.0764437689971373,-0.0264437689968702,-0.0264437689968986,-0.0264437689968986,-0.026443768996387,-0.0264437689964439,0.0499999999996135,0.0499999999996135,0.0499999999996135,0.050000000000523,0.050000000000523,0.0499999999996135,5.6843418860808e-13,-4.54747350886464e-13,6.82121026329696e-13,4.54747350886464e-13,-2.27373675443232e-13,1.36424205265939e-12,-4.54747350886464e-13,1.81898940354586e-12,0.100000000000364,0.0999999999994543,0.0999999999994543,0.0999999999994543,0.100000000000364,0.0999999999999091,0.0999999999999091,0.0999999999999091,0.0999999999994543,0.0999999999994543,0.100000000000364,0.0999999999994543,0,0.0300000000024738,0.0299999999988358,0.0299999999988358,0.0299999999988358,0.0299999999988358,0.0299999999988358,0.0299999999988358,0.0300000000061118,0.0890000000072177,0.0889999999926658,0.0889999999999418,0.0889999999926658,0.110120000012103,0.110120000012103,0.110119999982999,0.0801199999841629,0.0801200000132667,0.0801199999987148,0.0801200000132667,0.10140000001411,0.0790000000088185,0.0789999999688007,0.125,0.125000000029104,0.125000000029104,0.125,0.124999999970896,0.125000000029104,0.125,0.0659999999988941,0.0659999999988941,0.0659999999988941,0.0659999999697902,0.0659999999188585,0.0659999999697902,0.0554400000110036,0.0554399999673478,0.0554399999673478
"penaltysecondary",0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.153003890762591,0.153003890762534,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762534,0.176443768996968,0.17644376899699,0.0999999999999943,0.100000000000023,0.0999999999999659,0.100000000000023,0.0235562310030559,0.0235562310030559,0.0235562310030559,0.0235562310031696,0.0235562310032265,-0.0764437689968531,-0.0764437689968247,-0.0764437689970805,-0.0264437689968702,-0.0264437689968418,-0.0264437689968418,-0.0264437689964439,-0.0264437689964439,0.0499999999996135,0.0499999999996135,0.0499999999996135,0.050000000000523,0.0500000000006366,0.0499999999996135,5.6843418860808e-13,-4.54747350886464e-13,6.82121026329696e-13,4.54747350886464e-13,-4.54747350886464e-13,1.36424205265939e-12,-2.27373675443232e-13,1.81898940354586e-12,0.0999999999994543,0.100000000000364,0.0999999999994543,0.0999999999999091,0.0999999999999091,0.100000000000364,0.0999999999999091,0.0999999999999091,0.0999999999994543,0.100000000000364,0.100000000000364,0,0,0.0300000000024738,0.0299999999988358,0.0299999999988358,0.0299999999988358,0.0299999999988358,0.0299999999988358,0.0299999999988358,0.0300000000061118,0.0890000000072177,0.0889999999926658,0.0889999999999418,0.0889999999926658,0.110120000012103,0.110120000012103,0.0801199999841629,0.0801199999805249,0.0801200000096287,0.0801199999987148,0.0801200000132667,0.101400000010472,0.0790000000124564,0.0789999999688007,0.124999999996362,0.125000000021828,0.125000000029104,0.124999999992724,0.12499999996362,0.125000000029104,0.125,0.0659999999988941,0.0659999999988941,0.0659999999988941,0.0659999999697902,0.0659999999115826,0.0554399999673478,0.0554400000255555,0.0554399999673478,0.0554399999818997
"penaltysecondary",0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.153003890762591,0.153003890762534,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762591,0.176443768996968,0.100000000000023,0.0999999999999943,0.100000000000023,0.0999999999999659,0.100000000000023,0.0235562310030559,0.0235562310029991,0.0235562310030559,0.0235562310031696,0.0235562310031696,-0.0764437689968531,-0.0764437689967394,-0.0764437689970521,-0.0264437689968702,-0.0264437689968702,-0.0264437689968986,-0.0264437689964439,-0.0264437689964439,0.0499999999996135,0.0499999999996135,0.0499999999996135,0.050000000000523,0.050000000000523,0.0499999999996135,4.54747350886464e-13,-2.27373675443232e-13,6.82121026329696e-13,6.82121026329696e-13,-2.27373675443232e-13,1.36424205265939e-12,-4.54747350886464e-13,9.09494701772928e-13,0.100000000000364,0.0999999999994543,0.0999999999999091,0.100000000000364,0.0999999999999091,0.100000000000364,0.0999999999999091,0.100000000000364,0.100000000000364,0.100000000000364,0.100000000000364,0,0,0.0300000000024738,0.0299999999988358,0.0299999999988358,0.0299999999988358,0.0299999999988358,0.0299999999988358,0.0299999999988358,0.0300000000061118,0.0890000000072177,0.0889999999926658,0.0889999999999418,0.0889999999926658,0.110120000012103,0.110120000012103,0.0801199999805249,0.0801199999805249,0.0801200000096287,0.0801199999987148,0.0801200000096287,0.10140000001411,0.0790000000124564,0.0789999999688007,0.125,0.125000000021828,0.125000000029104,0.124999999992724,0.124999999970896,0.125000000029104,0.125,0.0659999999988941,0.0659999999988941,0.0659999999988941,0.0659999999697902,0.0659999999115826,0.0554399999527959,0.0554400000255555,0.0554399999673478,0.0554399999818997
"penaltysecondary",0.0764437689969668,0.0764437689969384,0.0764437689969668,0.07644376899691,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.153003890762591,0.153003890762534,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762534,0.176443768996911,0.100000000000023,0.0999999999999943,0.100000000000023,0.0999999999999659,0.100000000000023,0.0235562310030559,0.0235562310030559,0.0235562310031128,0.0235562310031696,-0.0764437689967963,-0.0764437689968815,-0.0764437689967679,-0.0764437689970805,-0.0264437689968986,-0.0264437689968418,-0.0264437689968986,-0.0264437689964439,0.0500000000005798,0.0499999999996135,0.0499999999996135,0.0499999999996135,0.050000000000523,0.0500000000006366,-3.41060513164848e-13,4.54747350886464e-13,-2.27373675443232e-13,6.82121026329696e-13,6.82121026329696e-13,-2.27373675443232e-13,1.59161572810262e-12,-4.54747350886464e-13,1.81898940354586e-12,0.0999999999999091,0.100000000000364,0.100000000000364,0.0999999999999091,0.0999999999999091,0.100000000000364,0.0999999999999091,0.0999999999994543,0.100000000000364,0.100000000000364,0,0,0,0.0300000000024738,0.0299999999988358,0.0299999999988358,0.0299999999988358,0.0299999999988358,0.0299999999988358,0.0299999999988358,0.0300000000061118,0.0890000000072177,0.0889999999926658,0.0889999999999418,0.0889999999926658,0.110120000012103,0.110120000012103,0.0801199999841629,0.0801199999841629,0.0801200000096287,0.0801199999950768,0.0801200000132667,0.101400000010472,0.0790000000124564,0.0789999999651627,0.125,0.125000000029104,0.125000000029104,0.124999999992724,0.124999999970896,0.125000000029104,0.0659999999988941,0.0659999999988941,0.06600000000617,0.0659999999916181,0.0659999999770662,0.0659999999115826,0.0554399999818997,0.0554400000546593,0.0554399999673478,0.0554399999673478
"penaltysecondary",0.0764437689969668,0.0764437689969668,0.07644376899691,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.07644376899691,0.153003890762591,0.153003890762534,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762534,0.153003890762591,0.153003890762591,0.100000000000001,0.100000000000023,0.0999999999999943,0.100000000000023,0.0999999999999659,0.0235562310030559,0.0235562310030559,0.0235562310030559,0.0235562310031128,0.0235562310032265,-0.0764437689967963,-0.0764437689968531,-0.0764437689968247,-0.0764437689970521,-0.0264437689968702,-0.0264437689968418,-0.0264437689968418,-0.0264437689964439,0.050000000000523,0.0499999999996135,0.0499999999997272,0.0499999999996135,0.050000000000523,0.050000000000523,-3.41060513164848e-13,6.82121026329696e-13,-4.54747350886464e-13,4.54747350886464e-13,6.82121026329696e-13,-4.54747350886464e-13,1.36424205265939e-12,-4.54747350886464e-13,9.09494701772928e-13,0.100000000000364,0.0999999999994543,0.0999999999999091,0.0999999999999091,0.100000000000364,0.0999999999999091,0.100000000000364,0.100000000000364,0.0999999999994543,0.0999999999994543,0,0,0,0.0300000000024738,0.0299999999988358,0.0299999999988358,0.0299999999988358,0.0299999999988358,0.0299999999988358,0.0299999999988358,0.0300000000061118,0.0890000000072177,0.0889999999926658,0.0889999999999418,0.0889999999926658,0.110120000012103,0.0801200000096287,0.0801199999841629,0.0801199999805249,0.0801200000132667,0.0801199999950768,0.0801200000132667,0.10140000001411,0.0790000000088185,0.0789999999688007,0.125,0.125000000021828,0.125000000029104,0.125,0.124999999970896,0.125000000029104,0.0659999999988941,0.0659999999988941,0.0659999999988941,0.0659999999988941,0.0659999999770662,0.0554399998945883,0.0554399999673478,0.0554400000255555,0.0554399999673478,0.0554399999673478
"penaltysecondary",0.0764437689969384,0.0764437689969384,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.153003890762591,0.153003890762534,0.153003890762591,0.153003890762591,0.153003890762534,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762591,0.100000000000001,0.100000000000023,0.0999999999999943,0.100000000000023,0.0999999999999659,0.0235562310030559,0.0235562310030559,0.0235562310030559,0.0235562310030559,0.0235562310031128,-0.0764437689967394,-0.0764437689967963,-0.0764437689967963,-0.0764437689970237,-0.0264437689968986,-0.0264437689968986,-0.0264437689968986,-0.026443768996387,0.050000000000523,0.0499999999996135,0.0499999999997272,0.0499999999996135,0.050000000000523,0.050000000000523,-4.54747350886464e-13,4.54747350886464e-13,-4.54747350886464e-13,4.54747350886464e-13,6.82121026329696e-13,-2.27373675443232e-13,1.36424205265939e-12,0,1.81898940354586e-12,0.0999999999999091,0.0999999999994543,0.100000000000364,0.0999999999999091,0.100000000000364,0.0999999999999091,0.0999999999994543,0.100000000000364,0.100000000000364,0.0999999999994543,0,0,0,0.0300000000024738,0.0299999999988358,0.0299999999988358,0.0299999999988358,0.0299999999988358,0.0299999999988358,0.0299999999988358,0.0300000000061118,0.0890000000072177,0.0889999999926658,0.0889999999999418,0.0889999999926658,0.110120000012103,0.0801200000132667,0.0801199999841629,0.0801199999841629,0.0801200000132667,0.0801199999987148,0.0801200000132667,0.10140000001411,0.0790000000088185,0.0789999999688007,0.125,0.125000000029104,0.125000000029104,0.125,0.124999999970896,0.0750000000261934,0.0659999999988941,0.06600000000617,0.06600000000617,0.0659999999988941,0.0659999999770662,0.0554399999091402,0.0554399999527959,0.0554400000401074,0.0554399999527959,0.0554399999818997
"penaltysecondary",0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.153003890762591,0.153003890762534,0.153003890762591,0.153003890762591,0.153003890762534,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762591,0.100000000000001,0.100000000000023,0.0999999999999943,0.100000000000023,0.0999999999999659,0.0235562310030559,0.0235562310030559,0.0235562310031128,0.0235562310029991,-0.0764437689967963,-0.0764437689967963,-0.0764437689968247,-0.0764437689968247,-0.0764437689970521,-0.0264437689968986,-0.0264437689968986,-0.0264437689968418,0.050000000000523,0.0500000000006366,0.0499999999997272,0.0499999999996135,0.0499999999997272,0.050000000000523,4.54747350886464e-13,-4.54747350886464e-13,4.54747350886464e-13,-2.27373675443232e-13,4.54747350886464e-13,4.54747350886464e-13,-2.27373675443232e-13,1.36424205265939e-12,-4.54747350886464e-13,1.36424205265939e-12,0.0999999999999091,0.0999999999999091,0.0999999999999091,0.0999999999999091,0.100000000000364,0.0999999999999091,0.0999999999994543,0.100000000000364,0.0999999999994543,0,0,0,0,0.0300000000024738,0.0299999999988358,0.0299999999988358,0.0299999999988358,0.0299999999988358,0.0299999999988358,0.0299999999988358,0.0300000000061118,0.0890000000072177,0.0889999999926658,0.0889999999999418,0.0889999999926658,0.110120000012103,0.0801200000132667,0.0801199999841629,0.0801199999841629,0.0801200000096287,0.0801199999987148,0.0801200000132667,0.101400000010472,0.0790000000088185,0.0789999999688007,0.125,0.125000000029104,0.125000000029104,0.125,0.124999999970896,0.0660000000279979,0.0659999999916181,0.06600000000617,0.06600000000617,0.0659999999916181,0.0659999999770662,0.0554399999236921,0.0554399999673478,0.0554400000255555,0.0554399999673478,0.0554399999818997
